Diffusion Energy,Rotation Energy,Coupling Energy,Averaged Neighbour Frequency,Average Radius,Standard Dev Radius,Average Radius of Gyration,Standard Dev ROG
0.7333333333333333,1.05,0.6,"{3: 23.0, 2: 25.0, 1: 12.0}",7.95483780126562,0.0,1.0269651442027656,0.0
0.7333333333333333,1.05,0.8,"{3: 36.0, 2: 20.0, 1: 4.0}",6.773129097970729,0.0,0.8744072066051166,0.0
0.7333333333333333,1.05,1.0,"{3: 37.0, 1: 11.0, 2: 12.0}",6.853121754191864,0.0,0.8847342141172283,0.0
0.7333333333333333,1.5,0.4,"{3: 21.0, 1: 16.0, 2: 23.0}",8.375692342858722,0.0,1.0812972318949603,0.0
0.7333333333333333,1.5,0.6,"{3: 28.0, 2: 19.0, 1: 13.0}",7.99593646798172,0.0,1.0322709592608585,0.0
0.7333333333333333,1.5,0.8,"{3: 32.0, 2: 20.0, 1: 8.0}",7.862905174156546,0.0,1.0150966930772143,0.0
0.7333333333333333,1.5,1.0,"{3: 31.0, 2: 22.0, 1: 7.0}",7.283447748910615,0.0,0.9402890611500904,0.0
0.9666666666666666,0.6,0.4,"{2: 29.0, 3: 16.0, 1: 15.0}",8.682661522316248,0.0,1.1209267825562255,0.0
0.9666666666666666,0.6,0.6,"{3: 16.0, 2: 30.0, 1: 14.0}",9.086971748363453,0.0,1.1731230082956317,0.0
0.9666666666666666,0.6,0.8,"{3: 16.0, 2: 32.0, 1: 12.0}",9.501154900560481,0.0,1.2265938233202576,0.0
0.9666666666666666,0.6,1.0,"{3: 35.0, 2: 18.0, 1: 7.0}",6.863652250968301,0.0,0.8860936954053094,0.0
0.9666666666666666,1.05,0.4,"{3: 25.0, 2: 21.0, 1: 14.0}",8.376919348888217,0.0,1.0814556376922246,0.0
0.9666666666666666,1.05,0.6,"{3: 21.0, 2: 25.0, 1: 14.0}",9.776090447844908,0.0,1.2620878498506911,0.0
0.9666666666666666,1.05,0.8,"{2: 20.0, 3: 24.0, 1: 16.0}",9.078041271845668,0.0,1.171970088734729,0.0
0.9666666666666666,1.05,1.0,"{3: 32.0, 2: 16.0, 1: 12.0}",7.532227057414325,0.0,0.9724063317739525,0.0
0.9666666666666666,1.5,0.4,"{3: 27.0, 1: 16.0, 2: 17.0}",8.675556338228564,0.0,1.1200095072347809,0.0
0.9666666666666666,1.5,0.6,"{3: 34.0, 1: 16.0, 2: 10.0}",7.768955313725693,0.0,1.0029678182496409,0.0
0.9666666666666666,1.5,0.8,"{3: 28.0, 2: 18.0, 1: 14.0}",8.067406990821498,0.0,1.0414977640842984,0.0
0.9666666666666666,1.5,1.0,"{3: 33.0, 2: 16.0, 1: 11.0}",8.134204188350436,0.0,1.0501212452043953,0.0
1.2,0.6,0.4,"{2: 29.0, 3: 9.0, 1: 22.0}",11.915384546412628,0.0,1.5382695303971108,0.0
1.2,0.6,0.6,"{2: 28.0, 3: 10.0, 1: 22.0}",11.799329076971565,0.0,1.5232868337177268,0.0
1.2,0.6,0.8,"{3: 21.0, 2: 17.0, 1: 22.0}",11.042883580740032,0.0,1.4256301400771156,0.0
1.2,0.6,1.0,"{1: 22.0, 3: 14.0, 2: 24.0}",11.419914379908654,0.0,1.4743046069500272,0.0
1.2,1.05,0.4,"{3: 29.0, 2: 19.0, 1: 12.0}",8.319922542374485,0.0,1.074097381611735,0.0
1.2,1.05,0.6,"{2: 20.0, 3: 18.0, 1: 22.0}",9.431478027211735,0.0,1.2175985776504077,0.0
1.2,1.05,0.8,"{3: 22.0, 2: 25.0, 1: 13.0}",9.56236837236931,0.0,1.234496448549562,0.0
1.2,1.05,1.0,"{3: 27.0, 2: 21.0, 1: 12.0}",8.311671846800069,0.0,1.073032221393257,0.0
1.2,1.5,0.4,"{3: 26.0, 2: 23.0, 1: 11.0}",8.52587564743678,0.0,1.1006858131452677,0.0
1.2,1.5,0.6,"{3: 31.0, 2: 15.0, 1: 14.0}",7.543798041364104,0.0,0.9739001393785102,0.0
1.2,1.5,0.8,"{3: 23.0, 2: 22.0, 1: 15.0}",9.844386443270318,0.0,1.2709048249472001,0.0
1.2,1.5,1.0,"{3: 27.0, 2: 21.0, 1: 12.0}",8.104868221562205,0.0,1.0463339881772047,0.0
