Diffusion Energy,Rotation Energy,Coupling Energy,Experimental File,Wasserstein Distance
0.8,1.6,0.8999999999999999,STM194_graph_metrics.csv,0.12017543859649121
0.8,1.6,0.8999999999999999,STM20_graph_metrics.csv,0.11727891156462587
0.8,1.6,0.8999999999999999,STM31_graph_metrics.csv,0.08252032520325205
0.8,1.6,0.8999999999999999,STM57_b_graph_metrics.csv,0.04999999999999999
0.8,1.6,0.8999999999999999,STM57_c_graph_metrics.csv,0.14909909909909913
0.8,1.6,0.8999999999999999,STM57_graph_metrics.csv,0.12575757575757573
0.8,1.6,0.8999999999999999,STM79_graph_metrics.csv,0.1220720720720721
0.8,1.6,0.8999999999999999,STM86_graph_metrics.csv,0.2088888888888889
0.8,1.6,0.8999999999999999,TestForSkeletonization_2_graph_metrics.csv,0.09761904761904763
0.8,1.6,1.2,STM02_graph_metrics.csv,0.10333333333333336
0.8,1.6,1.2,STM114_graph_metrics.csv,0.1452380952380952
0.8,1.6,1.2,STM123_graph_metrics.csv,0.0966666666666666
0.8,1.6,1.2,STM131_graph_metrics.csv,0.08508771929824561
0.8,1.6,1.2,STM194_graph_metrics.csv,0.12017543859649119
0.8,1.6,1.2,STM20_graph_metrics.csv,0.10061224489795924
0.8,1.6,1.2,STM31_graph_metrics.csv,0.08252032520325202
0.8,1.6,1.2,STM57_b_graph_metrics.csv,0.04999999999999996
0.8,1.6,1.2,STM57_c_graph_metrics.csv,0.1490990990990991
0.8,1.6,1.2,STM57_graph_metrics.csv,0.12575757575757573
0.8,1.6,1.2,STM79_graph_metrics.csv,0.12207207207207207
0.8,1.6,1.2,STM86_graph_metrics.csv,0.19222222222222227
0.8,1.6,1.2,TestForSkeletonization_2_graph_metrics.csv,0.0976190476190476
1.15,1.1,0.3,STM02_graph_metrics.csv,0.3966666666666667
1.15,1.1,0.3,STM114_graph_metrics.csv,0.2760317460317461
1.15,1.1,0.3,STM123_graph_metrics.csv,0.19666666666666674
1.15,1.1,0.3,STM131_graph_metrics.csv,0.36333333333333334
1.15,1.1,0.3,STM194_graph_metrics.csv,0.35456140350877197
1.15,1.1,0.3,STM20_graph_metrics.csv,0.39394557823129256
1.15,1.1,0.3,STM31_graph_metrics.csv,0.3511382113821139
1.15,1.1,0.3,STM57_b_graph_metrics.csv,0.2875757575757576
1.15,1.1,0.3,STM57_c_graph_metrics.csv,0.3227927927927928
1.15,1.1,0.3,STM57_graph_metrics.csv,0.22696969696969704
1.15,1.1,0.3,STM79_graph_metrics.csv,0.29576576576576574
1.15,1.1,0.3,STM86_graph_metrics.csv,0.48555555555555563
1.15,1.1,0.3,TestForSkeletonization_2_graph_metrics.csv,0.33952380952380956
1.15,1.1,0.6,STM02_graph_metrics.csv,0.4033333333333333
1.15,1.1,0.6,STM114_graph_metrics.csv,0.28269841269841267
1.15,1.1,0.6,STM123_graph_metrics.csv,0.20444444444444446
1.15,1.1,0.6,STM131_graph_metrics.csv,0.36999999999999994
1.15,1.1,0.6,STM194_graph_metrics.csv,0.36122807017543856
1.15,1.1,0.6,STM20_graph_metrics.csv,0.40061224489795916
1.15,1.1,0.6,STM31_graph_metrics.csv,0.3578048780487805
1.15,1.1,0.6,STM57_b_graph_metrics.csv,0.2942424242424242
1.15,1.1,0.6,STM57_c_graph_metrics.csv,0.3294594594594594
1.15,1.1,0.6,STM57_graph_metrics.csv,0.23363636363636364
1.15,1.1,0.6,STM79_graph_metrics.csv,0.30243243243243234
1.15,1.1,0.6,STM86_graph_metrics.csv,0.4922222222222222
1.15,1.1,0.6,TestForSkeletonization_2_graph_metrics.csv,0.34619047619047616
1.15,1.1,0.8999999999999999,STM02_graph_metrics.csv,0.3766666666666666
1.15,1.1,0.8999999999999999,STM114_graph_metrics.csv,0.25603174603174605
1.15,1.1,0.8999999999999999,STM123_graph_metrics.csv,0.18111111111111108
1.15,1.1,0.8999999999999999,STM131_graph_metrics.csv,0.34333333333333327
1.15,1.1,0.8999999999999999,STM194_graph_metrics.csv,0.33456140350877195
1.15,1.1,0.8999999999999999,STM20_graph_metrics.csv,0.3739455782312925
1.15,1.1,0.8999999999999999,STM31_graph_metrics.csv,0.3311382113821138
1.15,1.1,0.8999999999999999,STM57_b_graph_metrics.csv,0.2675757575757576
1.15,1.1,0.8999999999999999,STM57_c_graph_metrics.csv,0.3027927927927927
1.15,1.1,0.8999999999999999,STM57_graph_metrics.csv,0.20696969696969697
1.15,1.1,0.8999999999999999,STM79_graph_metrics.csv,0.2757657657657657
1.15,1.1,0.8999999999999999,STM86_graph_metrics.csv,0.4655555555555555
1.15,1.1,0.8999999999999999,TestForSkeletonization_2_graph_metrics.csv,0.3195238095238095
1.15,1.1,1.2,STM02_graph_metrics.csv,0.1583333333333334
1.15,1.1,1.2,STM114_graph_metrics.csv,0.1635714285714285
1.15,1.1,1.2,STM123_graph_metrics.csv,0.04277777777777783
1.15,1.1,1.2,STM131_graph_metrics.csv,0.12500000000000006
1.15,1.1,1.2,STM194_graph_metrics.csv,0.1385087719298245
1.15,1.1,1.2,STM20_graph_metrics.csv,0.15561224489795927
1.15,1.1,1.2,STM31_graph_metrics.csv,0.11280487804878057
1.15,1.1,1.2,STM57_b_graph_metrics.csv,0.06833333333333327
1.15,1.1,1.2,STM57_c_graph_metrics.csv,0.16743243243243242
1.15,1.1,1.2,STM57_graph_metrics.csv,0.14409090909090905
1.15,1.1,1.2,STM79_graph_metrics.csv,0.1404054054054054
1.15,1.1,1.2,STM86_graph_metrics.csv,0.24722222222222232
1.15,1.1,1.2,TestForSkeletonization_2_graph_metrics.csv,0.11595238095238092
1.15,1.35,0.3,STM02_graph_metrics.csv,0.33000000000000007
1.15,1.35,0.3,STM114_graph_metrics.csv,0.20936507936507945
1.15,1.35,0.3,STM123_graph_metrics.csv,0.1300000000000001
1.15,1.35,0.3,STM131_graph_metrics.csv,0.2966666666666667
1.15,1.35,0.3,STM194_graph_metrics.csv,0.2878947368421053
1.15,1.35,0.3,STM20_graph_metrics.csv,0.3272789115646259
1.15,1.35,0.3,STM31_graph_metrics.csv,0.2844715447154472
1.15,1.35,0.3,STM57_b_graph_metrics.csv,0.22090909090909097
1.15,1.35,0.3,STM57_c_graph_metrics.csv,0.2561261261261262
1.15,1.35,0.3,STM57_graph_metrics.csv,0.1603030303030304
1.15,1.35,0.3,STM79_graph_metrics.csv,0.22909909909909912
1.15,1.35,0.3,STM86_graph_metrics.csv,0.418888888888889
1.15,1.35,0.3,TestForSkeletonization_2_graph_metrics.csv,0.2728571428571429
1.15,1.35,0.6,STM02_graph_metrics.csv,0.34500000000000003
1.15,1.35,0.6,STM114_graph_metrics.csv,0.22436507936507943
1.15,1.35,0.6,STM123_graph_metrics.csv,0.14500000000000007
1.15,1.35,0.6,STM131_graph_metrics.csv,0.3116666666666667
1.15,1.35,0.6,STM194_graph_metrics.csv,0.3028947368421053
1.15,1.35,0.6,STM20_graph_metrics.csv,0.3422789115646259
1.15,1.35,0.6,STM31_graph_metrics.csv,0.2994715447154472
1.15,1.35,0.6,STM57_b_graph_metrics.csv,0.23590909090909096
1.15,1.35,0.6,STM57_c_graph_metrics.csv,0.27112612612612613
1.15,1.35,0.6,STM57_graph_metrics.csv,0.17530303030303035
1.15,1.35,0.6,STM79_graph_metrics.csv,0.2440990990990991
1.15,1.35,0.6,STM86_graph_metrics.csv,0.43388888888888894
1.15,1.35,0.6,TestForSkeletonization_2_graph_metrics.csv,0.2878571428571429
1.15,1.35,0.8999999999999999,STM02_graph_metrics.csv,0.345
1.15,1.35,0.8999999999999999,STM114_graph_metrics.csv,0.2243650793650794
1.15,1.35,0.8999999999999999,STM123_graph_metrics.csv,0.14500000000000005
1.15,1.35,0.8999999999999999,STM131_graph_metrics.csv,0.31166666666666665
1.15,1.35,0.8999999999999999,STM194_graph_metrics.csv,0.3028947368421053
1.15,1.35,0.8999999999999999,STM20_graph_metrics.csv,0.34227891156462587
1.15,1.35,0.8999999999999999,STM31_graph_metrics.csv,0.2994715447154472
1.15,1.35,0.8999999999999999,STM57_b_graph_metrics.csv,0.23590909090909093
1.15,1.35,0.8999999999999999,STM57_c_graph_metrics.csv,0.2711261261261261
1.15,1.35,0.8999999999999999,STM57_graph_metrics.csv,0.17530303030303035
1.15,1.35,0.8999999999999999,STM79_graph_metrics.csv,0.24409909909909908
1.15,1.35,0.8999999999999999,STM86_graph_metrics.csv,0.4338888888888889
1.15,1.35,0.8999999999999999,TestForSkeletonization_2_graph_metrics.csv,0.28785714285714287
1.15,1.35,1.2,STM02_graph_metrics.csv,0.15333333333333332
1.15,1.35,1.2,STM114_graph_metrics.csv,0.1152380952380952
1.15,1.35,1.2,STM123_graph_metrics.csv,0.09111111111111114
1.15,1.35,1.2,STM131_graph_metrics.csv,0.11999999999999998
1.15,1.35,1.2,STM194_graph_metrics.csv,0.11122807017543862
1.15,1.35,1.2,STM20_graph_metrics.csv,0.1506122448979592
1.15,1.35,1.2,STM31_graph_metrics.csv,0.10780487804878049
1.15,1.35,1.2,STM57_b_graph_metrics.csv,0.04424242424242425
1.15,1.35,1.2,STM57_c_graph_metrics.csv,0.1190990990990991
1.15,1.35,1.2,STM57_graph_metrics.csv,0.09575757575757572
1.15,1.35,1.2,STM79_graph_metrics.csv,0.09207207207207208
1.15,1.35,1.2,STM86_graph_metrics.csv,0.24222222222222223
1.15,1.35,1.2,TestForSkeletonization_2_graph_metrics.csv,0.09619047619047619
1.15,1.6,0.3,STM02_graph_metrics.csv,0.3233333333333333
1.15,1.6,0.3,STM114_graph_metrics.csv,0.2026984126984127
1.15,1.6,0.3,STM123_graph_metrics.csv,0.12333333333333335
1.15,1.6,0.3,STM131_graph_metrics.csv,0.29
1.15,1.6,0.3,STM194_graph_metrics.csv,0.2812280701754386
1.15,1.6,0.3,STM20_graph_metrics.csv,0.3206122448979592
1.15,1.6,0.3,STM31_graph_metrics.csv,0.27780487804878046
1.15,1.6,0.3,STM57_b_graph_metrics.csv,0.21424242424242423
1.15,1.6,0.3,STM57_c_graph_metrics.csv,0.2494594594594594
1.15,1.6,0.3,STM57_graph_metrics.csv,0.15363636363636363
1.15,1.6,0.3,STM79_graph_metrics.csv,0.22243243243243238
1.15,1.6,0.3,STM86_graph_metrics.csv,0.4122222222222222
1.15,1.6,0.3,TestForSkeletonization_2_graph_metrics.csv,0.2661904761904762
1.15,1.6,0.6,STM02_graph_metrics.csv,0.3683333333333333
1.15,1.6,0.6,STM114_graph_metrics.csv,0.24769841269841267
1.15,1.6,0.6,STM123_graph_metrics.csv,0.1683333333333333
1.15,1.6,0.6,STM131_graph_metrics.csv,0.3349999999999999
1.15,1.6,0.6,STM194_graph_metrics.csv,0.32622807017543853
1.15,1.6,0.6,STM20_graph_metrics.csv,0.3656122448979591
1.15,1.6,0.6,STM31_graph_metrics.csv,0.32280487804878044
1.15,1.6,0.6,STM57_b_graph_metrics.csv,0.25924242424242416
1.15,1.6,0.6,STM57_c_graph_metrics.csv,0.2944594594594594
1.15,1.6,0.6,STM57_graph_metrics.csv,0.1986363636363636
1.15,1.6,0.6,STM79_graph_metrics.csv,0.2674324324324323
1.15,1.6,0.6,STM86_graph_metrics.csv,0.4572222222222222
1.15,1.6,0.6,TestForSkeletonization_2_graph_metrics.csv,0.31119047619047613
1.15,1.6,0.8999999999999999,STM02_graph_metrics.csv,0.275
1.15,1.6,0.8999999999999999,STM114_graph_metrics.csv,0.1543650793650794
1.15,1.6,0.8999999999999999,STM123_graph_metrics.csv,0.10277777777777777
1.15,1.6,0.8999999999999999,STM131_graph_metrics.csv,0.24166666666666664
1.15,1.6,0.8999999999999999,STM194_graph_metrics.csv,0.2328947368421053
1.15,1.6,0.8999999999999999,STM20_graph_metrics.csv,0.27227891156462586
1.15,1.6,0.8999999999999999,STM31_graph_metrics.csv,0.22947154471544717
1.15,1.6,0.8999999999999999,STM57_b_graph_metrics.csv,0.16590909090909092
1.15,1.6,0.8999999999999999,STM57_c_graph_metrics.csv,0.2011261261261261
1.15,1.6,0.8999999999999999,STM57_graph_metrics.csv,0.10530303030303033
1.15,1.6,0.8999999999999999,STM79_graph_metrics.csv,0.17409909909909907
1.15,1.6,0.8999999999999999,STM86_graph_metrics.csv,0.36388888888888893
1.15,1.6,0.8999999999999999,TestForSkeletonization_2_graph_metrics.csv,0.21785714285714286
1.15,1.6,1.2,STM02_graph_metrics.csv,0.15333333333333335
1.15,1.6,1.2,STM114_graph_metrics.csv,0.16857142857142857
1.15,1.6,1.2,STM123_graph_metrics.csv,0.046666666666666606
1.15,1.6,1.2,STM131_graph_metrics.csv,0.12000000000000001
1.15,1.6,1.2,STM194_graph_metrics.csv,0.14350877192982456
1.15,1.6,1.2,STM20_graph_metrics.csv,0.1506122448979592
1.15,1.6,1.2,STM31_graph_metrics.csv,0.10780487804878051
1.15,1.6,1.2,STM57_b_graph_metrics.csv,0.07333333333333333
1.15,1.6,1.2,STM57_c_graph_metrics.csv,0.17243243243243248
1.15,1.6,1.2,STM57_graph_metrics.csv,0.1490909090909091
1.15,1.6,1.2,STM79_graph_metrics.csv,0.14540540540540545
1.15,1.6,1.2,STM86_graph_metrics.csv,0.24222222222222226
1.15,1.6,1.2,TestForSkeletonization_2_graph_metrics.csv,0.12095238095238098
1.5,1.1,0.3,STM02_graph_metrics.csv,0.465
1.5,1.1,0.3,STM114_graph_metrics.csv,0.34436507936507943
1.5,1.1,0.3,STM123_graph_metrics.csv,0.26500000000000007
1.5,1.1,0.3,STM131_graph_metrics.csv,0.4316666666666667
1.5,1.1,0.3,STM194_graph_metrics.csv,0.4228947368421053
1.5,1.1,0.3,STM20_graph_metrics.csv,0.4622789115646259
1.5,1.1,0.3,STM31_graph_metrics.csv,0.4194715447154472
1.5,1.1,0.3,STM57_b_graph_metrics.csv,0.35590909090909095
1.5,1.1,0.3,STM57_c_graph_metrics.csv,0.39112612612612613
1.5,1.1,0.3,STM57_graph_metrics.csv,0.29530303030303034
1.5,1.1,0.3,STM79_graph_metrics.csv,0.3640990990990991
1.5,1.1,0.3,STM86_graph_metrics.csv,0.5538888888888889
1.5,1.1,0.3,TestForSkeletonization_2_graph_metrics.csv,0.4078571428571429
1.5,1.1,0.6,STM02_graph_metrics.csv,0.4683333333333334
1.5,1.1,0.6,STM114_graph_metrics.csv,0.3476984126984128
1.5,1.1,0.6,STM123_graph_metrics.csv,0.2683333333333334
1.5,1.1,0.6,STM131_graph_metrics.csv,0.43500000000000005
1.5,1.1,0.6,STM194_graph_metrics.csv,0.4262280701754387
1.5,1.1,0.6,STM20_graph_metrics.csv,0.46561224489795927
1.5,1.1,0.6,STM31_graph_metrics.csv,0.42280487804878053
1.5,1.1,0.6,STM57_b_graph_metrics.csv,0.3592424242424243
1.5,1.1,0.6,STM57_c_graph_metrics.csv,0.3944594594594595
1.5,1.1,0.6,STM57_graph_metrics.csv,0.2986363636363637
1.5,1.1,0.6,STM79_graph_metrics.csv,0.36743243243243245
1.5,1.1,0.6,STM86_graph_metrics.csv,0.5572222222222223
1.5,1.1,0.6,TestForSkeletonization_2_graph_metrics.csv,0.4111904761904762
1.5,1.1,0.8999999999999999,STM02_graph_metrics.csv,0.44999999999999996
1.5,1.1,0.8999999999999999,STM114_graph_metrics.csv,0.3293650793650794
1.5,1.1,0.8999999999999999,STM123_graph_metrics.csv,0.25
1.5,1.1,0.8999999999999999,STM131_graph_metrics.csv,0.41666666666666663
1.5,1.1,0.8999999999999999,STM194_graph_metrics.csv,0.4078947368421053
1.5,1.1,0.8999999999999999,STM20_graph_metrics.csv,0.44727891156462585
1.5,1.1,0.8999999999999999,STM31_graph_metrics.csv,0.40447154471544716
1.5,1.1,0.8999999999999999,STM57_b_graph_metrics.csv,0.34090909090909094
1.5,1.1,0.8999999999999999,STM57_c_graph_metrics.csv,0.37612612612612606
1.5,1.1,0.8999999999999999,STM57_graph_metrics.csv,0.28030303030303033
1.5,1.1,0.8999999999999999,STM79_graph_metrics.csv,0.3490990990990991
1.5,1.1,0.8999999999999999,STM86_graph_metrics.csv,0.5388888888888889
1.5,1.1,0.8999999999999999,TestForSkeletonization_2_graph_metrics.csv,0.39285714285714285
1.5,1.1,1.2,STM02_graph_metrics.csv,0.43499999999999994
1.5,1.1,1.2,STM114_graph_metrics.csv,0.31436507936507935
1.5,1.1,1.2,STM123_graph_metrics.csv,0.235
1.5,1.1,1.2,STM131_graph_metrics.csv,0.4016666666666666
1.5,1.1,1.2,STM194_graph_metrics.csv,0.39289473684210524
1.5,1.1,1.2,STM20_graph_metrics.csv,0.43227891156462583
1.5,1.1,1.2,STM31_graph_metrics.csv,0.3894715447154471
1.5,1.1,1.2,STM57_b_graph_metrics.csv,0.32590909090909087
1.5,1.1,1.2,STM57_c_graph_metrics.csv,0.36112612612612605
1.5,1.1,1.2,STM57_graph_metrics.csv,0.26530303030303026
1.5,1.1,1.2,STM79_graph_metrics.csv,0.334099099099099
1.5,1.1,1.2,STM86_graph_metrics.csv,0.5238888888888888
1.5,1.1,1.2,TestForSkeletonization_2_graph_metrics.csv,0.3778571428571428
1.5,1.35,0.3,STM02_graph_metrics.csv,0.4166666666666667
1.5,1.35,0.3,STM114_graph_metrics.csv,0.2960317460317461
1.5,1.35,0.3,STM123_graph_metrics.csv,0.21666666666666673
1.5,1.35,0.3,STM131_graph_metrics.csv,0.38333333333333336
1.5,1.35,0.3,STM194_graph_metrics.csv,0.374561403508772
1.5,1.35,0.3,STM20_graph_metrics.csv,0.4139455782312926
1.5,1.35,0.3,STM31_graph_metrics.csv,0.37113821138211384
1.5,1.35,0.3,STM57_b_graph_metrics.csv,0.3075757575757576
1.5,1.35,0.3,STM57_c_graph_metrics.csv,0.3427927927927928
1.5,1.35,0.3,STM57_graph_metrics.csv,0.246969696969697
