Diffusion Energy,Rotation Energy,Coupling Energy,Averaged Neighbour Frequency,Average Radius,Standard Dev Radius,Average Radius of Gyration,Standard Dev ROG
0.6111111111111112,0.9,0.9555555555555555,"{3: 35.0, 2: 16.5, 1: 8.5}",7.254065748328031,0.11018724992116136,0.9364958611856036,0.01422511279696842
0.6111111111111112,0.9,1.0,"{3: 35.0, 2: 17.0, 1: 8.0}",7.416999213812199,0.17969231752051895,0.9575304811309382,0.02319817843994615
0.6111111111111112,1.1,0.6,"{2: 20.0, 3: 24.0, 1: 16.0}",8.26882166446072,0.75575896599273,1.0675002866405152,0.09756806296789267
0.6111111111111112,1.1,0.6444444444444444,"{3: 31.0, 2: 17.5, 1: 11.5}",7.713117304351386,0.22648106220483566,0.995759162236572,0.029238579405023113
0.6111111111111112,1.1,0.6888888888888889,"{3: 32.5, 2: 16.0, 1: 11.5}",7.510374837188934,0.06427220262604161,0.9695852222735994,0.00829750567982429
0.6111111111111112,1.1,0.7333333333333333,"{3: 36.5, 2: 15.0, 1: 8.5}",6.922846836592557,0.024094936590805638,0.8937356835489223,0.003110642938137176
0.6111111111111112,1.1,0.7777777777777778,"{2: 18.0, 3: 33.0, 1: 9.0}",7.705182227473449,0.13954353078108772,0.9947347482166011,0.018014992359537796
0.6111111111111112,1.1,0.8222222222222222,"{3: 35.0, 2: 19.0, 1: 6.0}",7.060906661994749,0.10062250432161868,0.9115591303676889,0.012990309449710413
0.6111111111111112,1.1,0.8666666666666667,"{3: 34.5, 2: 15.0, 1: 10.5}",7.318535711049886,0.050072630345991076,0.9448188975840155,0.006464348781027474
0.6111111111111112,1.1,0.9111111111111111,"{3: 34.0, 2: 19.0, 1: 7.0}",7.464753439094119,0.22069457069106857,0.9636955251052022,0.028491546562830095
0.6111111111111112,1.1,0.9555555555555555,"{3: 36.0, 2: 13.5, 1: 10.5}",7.208211090344059,0.2687906854719371,0.9305760502950049,0.034700728281616244
0.6111111111111112,1.1,1.0,"{3: 35.5, 2: 14.5, 1: 10.0}",7.253413156541792,0.30609153034815684,0.936411611948271,0.03951624664845177
0.6111111111111112,1.3,0.6,"{1: 15.0, 3: 28.0, 2: 17.0}",8.110520768831167,0.8671521540988683,1.0470637288917495,0.1119488617150935
0.6111111111111112,1.3,0.6444444444444444,"{3: 31.0, 2: 19.0, 1: 10.0}",7.344749223268904,0.260219912470935,0.9482030474596777,0.03359424624504942
0.6111111111111112,1.3,0.6888888888888889,"{3: 35.0, 2: 16.0, 1: 9.0}",7.472175573334524,0.08617154168415109,0.9646537185154156,0.011124698195324523
0.6111111111111112,1.3,0.7333333333333333,"{3: 34.0, 2: 15.0, 1: 11.0}",7.419968234826357,0.5923486724247669,0.9579137800956842,0.0764718847816398
0.6111111111111112,1.3,0.7777777777777778,"{3: 32.0, 2: 17.0, 1: 11.0}",7.7831514358259195,0.36579191762658736,1.0048005297321376,0.047223533504834936
0.6111111111111112,1.3,0.8222222222222222,"{3: 36.0, 2: 15.0, 1: 9.0}",7.254692054951951,0.5370949316413318,0.9365767170230723,0.06933865751930962
0.6111111111111112,1.3,0.8666666666666667,"{3: 37.5, 2: 14.5, 1: 8.0}",7.010020898403481,0.09658791937232802,0.904989806536088,0.0124694467724617
0.6111111111111112,1.3,0.9111111111111111,"{3: 33.0, 2: 16.0, 1: 11.0}",7.466434517309323,0.05265230667845877,0.963912551369574,0.006797383563502568
0.6111111111111112,1.3,0.9555555555555555,"{3: 37.5, 2: 14.5, 1: 8.0}",7.112480268737137,0.17235939242829668,0.9182172543682594,0.0222515018812407
0.6111111111111112,1.3,1.0,"{3: 32.5, 2: 16.0, 1: 11.5}",7.38242044639886,0.026489354944684074,0.9530663814534637,0.003419761018417955
0.6666666666666666,0.9,0.6,"{3: 30.0, 2: 18.5, 1: 11.5}",7.93921506009286,0.2374115195072024,1.0249482569899588,0.030649695374973085
0.6666666666666666,0.9,0.6444444444444444,"{3: 31.5, 2: 17.5, 1: 11.0}",7.593902863672916,0.06455288435125395,0.9803686441240671,0.008333741534735317
0.6666666666666666,0.9,0.6888888888888889,"{3: 31.0, 2: 16.5, 1: 12.5}",7.3787826266493965,0.4534868046485614,0.9525967409432577,0.05854489473762314
0.6666666666666666,0.9,0.7333333333333333,"{3: 38.5, 1: 8.0, 2: 13.5}",7.037186827707953,0.22286367716688105,0.9084969129287701,0.02877157700472921
0.6666666666666666,0.9,0.7777777777777778,"{3: 35.5, 2: 16.0, 1: 8.5}",7.557639860830772,0.3327023370716753,0.9756871105876972,0.042951687024096186
0.6666666666666666,0.9,0.8222222222222222,"{3: 33.0, 2: 20.5, 1: 6.5}",7.239844660862058,0.44166271435770055,0.9346599266882478,0.05701841124493795
0.6666666666666666,0.9,0.8666666666666667,"{3: 35.0, 2: 20.0, 1: 5.0}",7.296865122768087,0.2942663988021845,0.9420212366667513,0.0379896287303097
0.6666666666666666,0.9,0.9111111111111111,"{3: 33.0, 2: 18.5, 1: 8.5}",7.710558170378299,0.47791611431668946,0.9954287794612894,0.06169870505442321
0.6666666666666666,0.9,0.9555555555555555,"{3: 37.5, 2: 12.5, 1: 10.0}",7.136650675763121,0.09291823715738934,0.9213376404976825,0.011995692835650662
0.6666666666666666,0.9,1.0,"{3: 35.5, 2: 15.5, 1: 9.0}",7.208398633072399,0.10255205750129681,0.9306002619571236,0.013239413694060898
0.6666666666666666,1.1,0.6,"{3: 30.5, 2: 18.5, 1: 11.0}",7.535891044459299,0.15876799787505202,0.9728793504674826,0.02049686038935905
0.6666666666666666,1.1,0.6444444444444444,"{3: 28.5, 2: 18.5, 1: 13.0}",7.888094035486514,0.6793994395296443,1.0183485610919107,0.08771009049069883
0.6666666666666666,1.1,0.6888888888888889,"{3: 34.0, 2: 16.5, 1: 9.5}",7.288020048569021,0.26907742481467345,0.9408793424977863,0.03473774617158698
0.6666666666666666,1.1,0.7333333333333333,"{3: 32.0, 2: 16.0, 1: 12.0}",7.575494989548446,0.35755822679476307,0.9779921977932953,0.04616056858918571
0.6666666666666666,1.1,0.7777777777777778,"{3: 37.0, 2: 17.5, 1: 5.5}",6.996620850171159,0.18048395144162832,0.9032598677480159,0.02330037793970452
0.6666666666666666,1.1,0.8222222222222222,"{3: 34.5, 2: 15.0, 1: 10.5}",7.370431858045902,0.5560883256300482,0.9515186613522788,0.07179069413951811
0.6666666666666666,1.1,0.8666666666666667,"{3: 30.5, 2: 22.5, 1: 7.0}",7.7346537849171835,0.24970592641847267,0.9985395099221471,0.03223689648226802
0.6666666666666666,1.1,0.9111111111111111,"{3: 32.0, 2: 16.5, 1: 11.5}",7.396962012804274,0.15395772514082484,0.9549436896039949,0.01987585684967974
0.6666666666666666,1.1,0.9555555555555555,"{3: 34.5, 2: 19.0, 1: 6.5}",7.0887385372348675,0.07945897368484456,0.9151522100109788,0.010258109392937864
0.6666666666666666,1.1,1.0,"{3: 35.0, 2: 16.5, 1: 8.5}",7.127556134739012,0.07090048996727027,0.9201635403000901,0.009153213896039458
0.6666666666666666,1.3,0.6,"{2: 18.5, 3: 28.0, 1: 13.5}",9.000274126150233,0.5122760635260946,1.1619303933960454,0.06613455542324187
0.6666666666666666,1.3,0.6444444444444444,"{3: 34.5, 2: 15.0, 1: 10.5}",7.381010722782831,0.06962310558670204,0.952884386917209,0.008988304281617954
0.6666666666666666,1.3,0.6888888888888889,"{3: 32.0, 2: 17.0, 1: 11.0}",7.6944234302074825,0.023880931647017878,0.9933457934620575,0.0030830150186939576
0.6666666666666666,1.3,0.7333333333333333,"{3: 34.0, 2: 18.0, 1: 8.0}",7.266090186211914,0.013542741041737028,0.9380482094413296,0.0017483603505549228
0.6666666666666666,1.3,0.7777777777777778,"{3: 32.5, 2: 16.5, 1: 11.0}",7.70323621759237,0.34381293100862376,0.9944835194212354,0.04438605853357197
0.6666666666666666,1.3,0.8222222222222222,"{3: 36.0, 2: 11.5, 1: 12.5}",7.536071272225644,0.07722119701670227,0.9729026177720688,0.009969213667329668
0.6666666666666666,1.3,0.8666666666666667,"{3: 31.5, 2: 17.5, 1: 11.0}",7.605124366497635,0.00019175667129900376,0.9818173339093856,2.475567981546911e-05
0.6666666666666666,1.3,0.9111111111111111,"{3: 35.5, 2: 17.5, 1: 7.0}",7.424448694398887,0.13252012767374177,0.9584922049392763,0.017108274917256083
0.6666666666666666,1.3,0.9555555555555555,"{3: 35.5, 2: 16.0, 1: 8.5}",7.265362092314932,0.3806971686522629,0.9379542129234134,0.049147793137951035
0.6666666666666666,1.3,1.0,"{3: 35.5, 2: 17.0, 1: 7.5}",7.311071966734503,0.33916404995878047,0.9438553323362212,0.04378589057075388
0.7222222222222222,0.9,0.6,"{3: 27.0, 2: 21.0, 1: 12.0}",8.48179964142707,0.16763836215314853,1.0949956252371695,0.021642019493487763
0.7222222222222222,0.9,0.6444444444444444,"{3: 32.0, 2: 15.0, 1: 13.0}",7.85507951644427,0.49393905528684856,1.0140864050107887,0.0637672578389129
0.7222222222222222,0.9,0.6888888888888889,"{3: 25.5, 2: 25.5, 1: 9.0}",7.455687692854935,0.10513971630546148,0.9625251422983587,0.013573479009200806
0.7222222222222222,0.9,0.7333333333333333,"{3: 32.0, 2: 17.0, 1: 11.0}",7.6563581054076755,0.1659568403811411,0.9884315811614699,0.021424935966178726
0.7222222222222222,0.9,0.7777777777777778,"{3: 31.0, 2: 21.0, 1: 8.0}",7.555998620718687,0.03020962553685269,0.9754752274003229,0.0039000458866464416
0.7222222222222222,0.9,0.8222222222222222,"{3: 34.5, 2: 14.5, 1: 11.0}",7.470370264711793,0.12676004145572017,0.9644206541743954,0.016364650984085516
0.7222222222222222,0.9,0.8666666666666667,"{3: 38.5, 2: 15.0, 1: 6.5}",6.950037965508649,0.005275750556851033,0.8972460431974758,0.0006810964681809861
0.7222222222222222,0.9,0.9111111111111111,"{3: 35.5, 2: 14.5, 1: 10.0}",7.18045601074061,0.10312522073855535,0.9269928849257776,0.01331340874981296
0.7222222222222222,0.9,0.9555555555555555,"{3: 36.0, 2: 18.0, 1: 6.0}",7.019460696932215,0.17897663348888138,0.9062084792858658,0.02310578402875685
0.7222222222222222,0.9,1.0,"{3: 38.0, 2: 18.0, 1: 4.0}",6.907126483588333,0.25564377503212476,0.8917061947028603,0.033003469442033806
0.7222222222222222,1.1,0.6,"{3: 29.0, 2: 16.5, 1: 14.5}",8.10484138486525,0.4070783620413083,1.0463305235745255,0.052553590559579366
0.7222222222222222,1.1,0.6444444444444444,"{3: 28.0, 2: 20.0, 1: 12.0}",7.686244804161516,0.21788562098822162,0.9922899373796946,0.028128912715514764
0.7222222222222222,1.1,0.6888888888888889,"{3: 26.0, 2: 21.5, 1: 12.5}",8.33288844577728,0.7033042136217973,1.0757712725433204,0.0907961835558242
0.7222222222222222,1.1,0.7333333333333333,"{3: 34.0, 2: 15.0, 1: 11.0}",8.049018105215936,0.20200876690394853,1.0391237691607766,0.026079219666896192
0.7222222222222222,1.1,0.7777777777777778,"{3: 34.0, 2: 18.5, 1: 7.5}",7.1082762443699705,0.2512036587512032,0.9176745171562233,0.032430252894992684
0.7222222222222222,1.1,0.8222222222222222,"{3: 35.0, 2: 16.0, 1: 9.0}",7.2824673806636975,0.2094356560227162,0.9401624961536417,0.02703802692926688
0.7222222222222222,1.1,0.8666666666666667,"{3: 32.5, 2: 19.0, 1: 8.5}",7.312365234978559,0.2007159497877069,0.9440222925486015,0.025912317694866405
0.7222222222222222,1.1,0.9111111111111111,"{3: 33.0, 1: 10.0, 2: 17.0}",7.727384886022896,0.20418004293168046,0.9976010991100523,0.026359530196743808
0.7222222222222222,1.1,0.9555555555555555,"{2: 14.5, 3: 36.5, 1: 9.0}",7.151867960980219,0.10113907824917323,0.9233021835716928,0.013056998856993851
0.7222222222222222,1.1,1.0,"{2: 17.5, 3: 34.0, 1: 8.5}",7.210002699717194,0.13343730556038125,0.9308073460705069,0.017226682073271604
0.7222222222222222,1.3,0.6,"{3: 27.0, 2: 18.5, 1: 14.5}",8.050730104978658,0.34265353267837906,1.0393447873797679,0.04423638085275001
0.7222222222222222,1.3,0.6444444444444444,"{3: 31.5, 2: 17.0, 1: 11.5}",8.057668902418541,0.08627908912026161,1.0402405822773466,0.011138582509623962
0.7222222222222222,1.3,0.6888888888888889,"{3: 27.5, 2: 21.0, 1: 11.5}",7.77593280172629,0.14909786768509825,1.00386860807713,0.019248451949980705
0.7222222222222222,1.3,0.7333333333333333,"{3: 31.5, 2: 19.5, 1: 9.0}",7.206282925784855,0.20826733404584985,0.9303271253207868,0.026887197210619773
0.7222222222222222,1.3,0.7777777777777778,"{3: 36.5, 2: 13.0, 1: 10.5}",7.029843172295331,0.2161518901128976,0.9075488510916578,0.02790508902195027
0.7222222222222222,1.3,0.8222222222222222,"{3: 33.5, 2: 19.0, 1: 7.5}",7.41891438108102,0.29247690425495065,0.9577777281621831,0.03775860597765751
0.7222222222222222,1.3,0.8666666666666667,"{3: 36.5, 2: 13.5, 1: 10.0}",7.335032631327934,0.03824871267202079,0.9469486408340352,0.0049378875730869964
0.7222222222222222,1.3,0.9111111111111111,"{3: 31.5, 2: 19.0, 1: 9.5}",7.471470958775008,0.20147936470986805,0.9645627531669321,0.026010874137525623
0.7222222222222222,1.3,0.9555555555555555,"{3: 36.0, 2: 16.0, 1: 8.0}",7.295933359297475,0.04767686395859805,0.9419009465199418,0.0061550566703681975
0.7222222222222222,1.3,1.0,"{3: 36.5, 2: 16.0, 1: 7.5}",7.163467353023551,0.25196325558651855,0.924799658645358,0.03252831642475962
0.7777777777777778,0.9,0.6,"{3: 25.5, 2: 22.0, 1: 12.5}",8.621257963954147,0.29701291977413113,1.1129996172584158,0.038344203063121696
0.7777777777777778,0.9,0.6444444444444444,"{3: 23.0, 2: 24.5, 1: 12.5}",8.191079108010761,0.2054148693056712,1.0574637657597727,0.02651894559614132
0.7777777777777778,0.9,0.6888888888888889,"{3: 30.5, 2: 19.0, 1: 10.5}",7.952107212450919,0.12787491074162594,1.0266126267026099,0.016508579990002548
0.7777777777777778,0.9,0.7333333333333333,"{3: 30.0, 2: 18.5, 1: 11.5}",7.921990900240411,0.1290097277008826,1.0227246275145938,0.016655084229475703
0.7777777777777778,0.9,0.7777777777777778,"{3: 33.0, 2: 18.0, 1: 9.0}",7.626710189972156,0.13829320846739446,0.9846040517370854,0.017853576442926955
0.7777777777777778,0.9,0.8222222222222222,"{3: 31.5, 2: 19.5, 1: 9.0}",7.31037477307496,0.33719201498107987,0.9437653250218048,0.04353130194986149
0.7777777777777778,0.9,0.8666666666666667,"{3: 33.5, 2: 16.5, 1: 10.0}",7.466637998345453,0.2771588022484841,0.9639388206583805,0.03578104751210581
0.7777777777777778,0.9,0.9111111111111111,"{3: 34.5, 2: 20.0, 1: 5.5}",7.3016911576470935,0.31028770610589307,0.9426442750905717,0.0400579706093675
0.7777777777777778,0.9,0.9555555555555555,"{3: 34.0, 2: 18.0, 1: 8.0}",7.463466178323481,0.16074598498304127,0.9635293404543052,0.020752217426967534
0.7777777777777778,0.9,1.0,"{3: 34.5, 2: 16.5, 1: 9.0}",7.196396286293561,0.3373795119219518,0.9290507656507954,0.04355550770084354
0.7777777777777778,1.1,0.6,"{3: 27.0, 2: 23.0, 1: 10.0}",7.622752514967745,0.33587313411402464,0.984093118091026,0.043361035162070294
0.7777777777777778,1.1,0.6444444444444444,"{2: 15.5, 3: 30.0, 1: 14.5}",7.886705916029541,0.5725263843101946,1.0181693556405973,0.07391283838992435
0.7777777777777778,1.1,0.6888888888888889,"{3: 28.0, 1: 14.5, 2: 17.5}",7.529429015484949,0.036191323331367986,0.9720451061141371,0.004672279751319841
0.7777777777777778,1.1,0.7333333333333333,"{3: 29.5, 2: 17.0, 1: 13.5}",8.327311478065717,0.09380945550231878,1.0750512891076796,0.012110748629242218
0.7777777777777778,1.1,0.7777777777777778,"{3: 29.5, 2: 22.5, 1: 8.0}",7.564787122326079,0.05745737067669454,0.9766098180791076,0.007417714658256858
0.7777777777777778,1.1,0.8222222222222222,"{3: 35.0, 2: 14.0, 1: 11.0}",7.248638091092515,0.4714295539766944,0.9357951536495344,0.060861293715390896
0.7777777777777778,1.1,0.8666666666666667,"{3: 32.5, 2: 18.0, 1: 9.5}",7.744374206307448,0.1777993169961989,0.9997944109275677,0.022953793123111077
0.7777777777777778,1.1,0.9111111111111111,"{3: 35.5, 2: 15.5, 1: 9.0}",7.190245942176685,0.3307432067170808,0.9282567596395253,0.042698764382883
0.7777777777777778,1.1,0.9555555555555555,"{3: 33.5, 2: 16.0, 1: 10.5}",7.387124508658749,0.11774428137053183,0.9536736732798661,0.015200721361974368
