Diffusion Energy,Rotation Energy,Coupling Energy,Experimental File,Wasserstein Distance
0.5,0.9,0.8222222222222222,STM194_graph_metrics.csv,0.1785087719298245
0.5,0.9,0.8222222222222222,STM20_graph_metrics.csv,0.10561224489795921
0.5,0.9,0.8222222222222222,STM31_graph_metrics.csv,0.14085365853658532
0.5,0.9,0.8222222222222222,STM57_b_graph_metrics.csv,0.10833333333333328
0.5,0.9,0.8222222222222222,STM57_c_graph_metrics.csv,0.20743243243243242
0.5,0.9,0.8222222222222222,STM57_graph_metrics.csv,0.18409090909090903
0.5,0.9,0.8222222222222222,STM79_graph_metrics.csv,0.1804054054054054
0.5,0.9,0.8222222222222222,STM86_graph_metrics.csv,0.19722222222222224
0.5,0.9,0.8222222222222222,TestForSkeletonization_2_graph_metrics.csv,0.15595238095238093
0.5,0.9,0.8666666666666667,STM02_graph_metrics.csv,0.08333333333333331
0.5,0.9,0.8666666666666667,STM114_graph_metrics.csv,0.12857142857142856
0.5,0.9,0.8666666666666667,STM123_graph_metrics.csv,0.11666666666666664
0.5,0.9,0.8666666666666667,STM131_graph_metrics.csv,0.06842105263157898
0.5,0.9,0.8666666666666667,STM194_graph_metrics.csv,0.10350877192982455
0.5,0.9,0.8666666666666667,STM20_graph_metrics.csv,0.08061224489795919
0.5,0.9,0.8666666666666667,STM31_graph_metrics.csv,0.06585365853658538
0.5,0.9,0.8666666666666667,STM57_b_graph_metrics.csv,0.033333333333333326
0.5,0.9,0.8666666666666667,STM57_c_graph_metrics.csv,0.13243243243243247
0.5,0.9,0.8666666666666667,STM57_graph_metrics.csv,0.10909090909090909
0.5,0.9,0.8666666666666667,STM79_graph_metrics.csv,0.10540540540540544
0.5,0.9,0.8666666666666667,STM86_graph_metrics.csv,0.17222222222222222
0.5,0.9,0.8666666666666667,TestForSkeletonization_2_graph_metrics.csv,0.08095238095238097
0.5,0.9,0.9111111111111112,STM02_graph_metrics.csv,0.09444444444444441
0.5,0.9,0.9111111111111112,STM114_graph_metrics.csv,0.1452380952380952
0.5,0.9,0.9111111111111112,STM123_graph_metrics.csv,0.14999999999999994
0.5,0.9,0.9111111111111112,STM131_graph_metrics.csv,0.08508771929824561
0.5,0.9,0.9111111111111112,STM194_graph_metrics.csv,0.12017543859649119
0.5,0.9,0.9111111111111112,STM20_graph_metrics.csv,0.047278911564625895
0.5,0.9,0.9111111111111112,STM31_graph_metrics.csv,0.08252032520325202
0.5,0.9,0.9111111111111112,STM57_b_graph_metrics.csv,0.059090909090909055
0.5,0.9,0.9111111111111112,STM57_c_graph_metrics.csv,0.1490990990990991
0.5,0.9,0.9111111111111112,STM57_graph_metrics.csv,0.12575757575757573
0.5,0.9,0.9111111111111112,STM79_graph_metrics.csv,0.12207207207207207
0.5,0.9,0.9111111111111112,STM86_graph_metrics.csv,0.13888888888888892
0.5,0.9,0.9111111111111112,TestForSkeletonization_2_graph_metrics.csv,0.0976190476190476
0.5,0.9,0.9555555555555556,STM02_graph_metrics.csv,0.09444444444444441
0.5,0.9,0.9555555555555556,STM114_graph_metrics.csv,0.1452380952380952
0.5,0.9,0.9555555555555556,STM123_graph_metrics.csv,0.11666666666666661
0.5,0.9,0.9555555555555556,STM131_graph_metrics.csv,0.08508771929824561
0.5,0.9,0.9555555555555556,STM194_graph_metrics.csv,0.12017543859649119
0.5,0.9,0.9555555555555556,STM20_graph_metrics.csv,0.08061224489795922
0.5,0.9,0.9555555555555556,STM31_graph_metrics.csv,0.08252032520325202
0.5,0.9,0.9555555555555556,STM57_b_graph_metrics.csv,0.04999999999999996
0.5,0.9,0.9555555555555556,STM57_c_graph_metrics.csv,0.1490990990990991
0.5,0.9,0.9555555555555556,STM57_graph_metrics.csv,0.12575757575757573
0.5,0.9,0.9555555555555556,STM79_graph_metrics.csv,0.12207207207207207
0.5,0.9,0.9555555555555556,STM86_graph_metrics.csv,0.17222222222222225
0.5,0.9,0.9555555555555556,TestForSkeletonization_2_graph_metrics.csv,0.0976190476190476
0.5,0.9,1.0,STM02_graph_metrics.csv,0.125
0.5,0.9,1.0,STM114_graph_metrics.csv,0.1202380952380952
0.5,0.9,1.0,STM123_graph_metrics.csv,0.08611111111111114
0.5,0.9,1.0,STM131_graph_metrics.csv,0.09166666666666666
0.5,0.9,1.0,STM194_graph_metrics.csv,0.09517543859649119
0.5,0.9,1.0,STM20_graph_metrics.csv,0.12227891156462588
0.5,0.9,1.0,STM31_graph_metrics.csv,0.07947154471544716
0.5,0.9,1.0,STM57_b_graph_metrics.csv,0.024999999999999967
0.5,0.9,1.0,STM57_c_graph_metrics.csv,0.12409909909909911
0.5,0.9,1.0,STM57_graph_metrics.csv,0.10075757575757573
0.5,0.9,1.0,STM79_graph_metrics.csv,0.09707207207207208
0.5,0.9,1.0,STM86_graph_metrics.csv,0.2138888888888889
0.5,0.9,1.0,TestForSkeletonization_2_graph_metrics.csv,0.07261904761904761
0.5,1.1,0.6,STM02_graph_metrics.csv,0.18333333333333332
0.5,1.1,0.6,STM114_graph_metrics.csv,0.1452380952380952
0.5,1.1,0.6,STM123_graph_metrics.csv,0.061111111111111144
0.5,1.1,0.6,STM131_graph_metrics.csv,0.14999999999999997
0.5,1.1,0.6,STM194_graph_metrics.csv,0.14122807017543862
0.5,1.1,0.6,STM20_graph_metrics.csv,0.18061224489795918
0.5,1.1,0.6,STM31_graph_metrics.csv,0.1378048780487805
0.5,1.1,0.6,STM57_b_graph_metrics.csv,0.07424242424242425
0.5,1.1,0.6,STM57_c_graph_metrics.csv,0.1490990990990991
0.5,1.1,0.6,STM57_graph_metrics.csv,0.12575757575757573
0.5,1.1,0.6,STM79_graph_metrics.csv,0.12207207207207207
0.5,1.1,0.6,STM86_graph_metrics.csv,0.27222222222222225
