Diffusion Energy,Rotation Energy,Coupling Energy,Dehalogenation Energy,Averaged Neighbour Frequency,Average Radius,Standard Dev Radius,Average Radius of Gyration,Standard Dev ROG
0.0,0,1.8,0.72,"{3: 22.0, 2: 16.666666666666668, 1: 9.333333333333334}",7.052452000210743,0.3072024267804323,1.017933765192147,0.04434085094934724
0.0,0,1.8,1.08,"{3: 20.333333333333332, 2: 18.333333333333332, 1: 9.333333333333334}",7.393080191524089,0.10236555875909573,1.0670992096792309,0.014775195726327559
0.0,0,1.8,1.44,"{3: 20.666666666666668, 2: 18.0, 1: 9.333333333333334}",7.185606925522554,0.5601895849991892,1.0371530231853214,0.08085640192412666
0.0,0,1.8,1.8,"{3: 21.333333333333332, 2: 18.666666666666668, 1: 8.0}",6.9158250026811245,0.0965789586483149,0.998213356741573,0.013939971943414566
0.36,0,0.0,0.0,"{3: 22.0, 2: 15.333333333333334, 1: 10.666666666666666}",7.066252271590529,0.38855905573958344,1.019925662791149,0.05608366885682881
0.36,0,0.0,0.36,"{3: 23.0, 2: 15.333333333333334, 1: 9.666666666666666}",6.887197256403117,0.10398903746016178,0.994081297486598,0.015009524692598614
0.36,0,0.0,0.72,"{3: 21.0, 2: 17.333333333333332, 1: 9.666666666666666}",7.195608486977437,0.534120280798716,1.038596624234895,0.0770936219746943
0.36,0,0.0,1.08,"{3: 19.0, 2: 18.666666666666668, 1: 10.333333333333334}",7.220196655969457,0.377666224204967,1.0421456207315007,0.05451142405214183
0.36,0,0.0,1.44,"{3: 22.666666666666668, 2: 17.666666666666668, 1: 7.666666666666667}",6.917115390054872,0.3166606068416106,0.998399608115971,0.045706021650438536
0.36,0,0.0,1.8,"{3: 26.0, 2: 13.333333333333334, 1: 8.666666666666666}",6.665319055165292,0.08262137131875918,0.9620559376836061,0.011925367742925425
0.36,0,0.36,0.0,"{1: 9.333333333333334, 3: 19.333333333333332, 2: 19.333333333333332}",7.784473078767327,0.3721881578390332,1.123591906881428,0.05372073327938918
0.36,0,0.36,0.36,"{3: 19.333333333333332, 2: 20.666666666666668, 1: 8.0}",7.2570753366474525,0.1629514040293118,1.0474685997857003,0.023520009245287646
0.36,0,0.36,0.72,"{3: 21.0, 2: 16.0, 1: 11.0}",6.993756566717798,0.4069874216945845,1.0094618091103085,0.05874357436804009
0.36,0,0.36,1.08,"{3: 17.666666666666668, 2: 19.333333333333332, 1: 11.0}",7.47463287269792,0.2723291884873061,1.0788703252864424,0.03930733257033468
0.36,0,0.36,1.44,"{2: 22.333333333333332, 3: 16.0, 1: 9.666666666666666}",7.844997351724007,0.6955532540511271,1.1323278332024391,0.10039446461553456
0.36,0,0.36,1.8,"{3: 22.0, 2: 18.333333333333332, 1: 7.666666666666667}",7.197337848925922,0.34017338919247164,1.0388462361315158,0.04909979945535514
0.36,0,0.72,0.0,"{3: 21.666666666666668, 2: 19.666666666666668, 1: 6.666666666666667}",7.45418035593747,0.797499471060106,1.0759182587721294,0.11510913357378412
0.36,0,0.72,0.36,"{3: 21.0, 2: 20.0, 1: 7.0}",6.965393543431582,0.37452124739626313,1.0053679593279765,0.05405748575036675
0.36,0,0.72,0.72,"{3: 20.666666666666668, 2: 17.333333333333332, 1: 10.0}",7.288172080833692,0.5682791907810848,1.0519570281924118,0.08202403594308054
0.36,0,0.72,1.08,"{3: 20.0, 2: 18.666666666666668, 1: 9.333333333333334}",7.235896004058937,0.07904224093055595,1.0444116264428913,0.011408764769651964
0.36,0,0.72,1.44,"{3: 20.666666666666668, 2: 18.333333333333332, 1: 9.0}",7.047304699574622,0.28078707014543547,1.0171908163401808,0.04052812263335837
0.36,0,0.72,1.8,"{3: 18.0, 2: 21.333333333333332, 1: 8.666666666666666}",7.249826363156263,0.43938126784022513,1.0464223005865785,0.0634192233161083
0.36,0,1.08,0.0,"{3: 23.666666666666668, 2: 16.0, 1: 8.333333333333334}",6.867327293721189,0.2239969580335953,0.9912133154107982,0.0323311760045884
0.36,0,1.08,0.36,"{3: 23.666666666666668, 2: 13.333333333333334, 1: 11.0}",6.932369670154629,0.2287993355537305,1.0006013737964432,0.03302433949308847
0.36,0,1.08,0.72,"{3: 20.0, 2: 18.0, 1: 10.0}",7.4316648046124625,0.4549617306201176,1.0726684188675184,0.06566806941112568
0.36,0,1.08,1.08,"{3: 19.666666666666668, 2: 19.333333333333332, 1: 9.0}",7.163816057718511,0.44068932794771726,1.0340077823371867,0.06360802552990251
0.36,0,1.08,1.44,"{3: 23.333333333333332, 2: 14.666666666666666, 1: 10.0}",6.916397259034951,0.3714646581451084,0.9982959548315545,0.05361630509362771
0.36,0,1.08,1.8,"{3: 20.666666666666668, 2: 18.666666666666668, 1: 8.666666666666666}",7.115506126376515,0.22031043068507142,1.0270348443709783,0.03179907161532712
