Diffusion Energy,Rotation Energy,Coupling Energy,Dehalogenation Energy,Averaged Neighbour Frequency,Average Radius,Standard Dev Radius,Average Radius of Gyration,Standard Dev ROG
0.0,0,1.35,0.9,"{3: 23.0, 2: 16.0, 1: 9.0}",6.903559949268728,0.06017012148422806,0.9964430487692549,0.008684808959022943
0.0,0,1.35,1.35,"{3: 20.333333333333332, 2: 17.333333333333332, 1: 10.333333333333334}",7.165057790140595,0.2418751266842933,1.0341870109742244,0.03491166737536292
0.0,0,1.35,1.8,"{3: 23.0, 2: 17.333333333333332, 1: 7.666666666666667}",7.224983262977308,0.07790632833121157,1.0428365079426225,0.01124480990840012
0.0,0,1.8,0.0,"{3: 25.0, 2: 14.0, 1: 9.0}",6.836451595024247,0.21729653318650496,0.9867567921722739,0.03136405298230023
0.0,0,1.8,0.45,"{3: 23.0, 2: 16.666666666666668, 1: 8.333333333333334}",7.1512451434534485,0.5931950760360826,1.0321933271534631,0.08562033420784822
0.0,0,1.8,0.9,"{3: 20.666666666666668, 2: 18.666666666666668, 1: 8.666666666666666}",6.933659916771213,0.21723263951654384,1.0007876048542947,0.03135483072541235
0.0,0,1.8,1.35,"{3: 21.666666666666668, 2: 18.0, 1: 8.333333333333334}",7.156887054060569,0.24539294085252725,1.0330076668054042,0.03541942011461014
0.0,0,1.8,1.8,"{3: 23.0, 2: 15.333333333333334, 1: 9.666666666666666}",6.96645884748694,0.17007546356827805,1.0055217227237587,0.024548278668423976
0.45,0,0.0,0.0,"{3: 21.0, 2: 16.0, 1: 11.0}",7.2637835397844475,0.17850545206181515,1.0484368455074309,0.025765042699926202
0.45,0,0.0,0.45,"{3: 21.333333333333332, 2: 16.0, 1: 10.666666666666666}",7.2782199450462,0.3488530626344978,1.0505205611234316,0.05035260240491316
0.45,0,0.0,0.9,"{3: 21.666666666666668, 2: 19.333333333333332, 1: 7.0}",7.132466800194169,0.09857541603508885,1.029482906769543,0.014228135745834486
0.45,0,0.0,1.35,"{3: 21.666666666666668, 2: 18.0, 1: 8.333333333333334}",6.98552782512071,0.19909944198229407,1.0082740925662659,0.028737529105995464
0.45,0,0.0,1.8,"{3: 22.333333333333332, 2: 17.333333333333332, 1: 8.333333333333334}",7.071634489146182,0.2410447055348086,1.0207025189797976,0.03479180640681393
0.45,0,0.45,0.0,"{3: 22.0, 2: 15.333333333333334, 1: 10.666666666666666}",7.374805677205765,0.11011576959213848,1.0644615107389823,0.015893842304011044
0.45,0,0.45,0.45,"{3: 21.333333333333332, 2: 17.333333333333332, 1: 9.333333333333334}",7.661086559554246,0.6153404998218232,1.1057825968609172,0.0888167508038521
0.45,0,0.45,0.9,"{3: 22.0, 2: 15.666666666666666, 1: 10.333333333333334}",7.1052389290999685,0.5717712418397237,1.0255529020931187,0.08252807009776271
0.45,0,0.45,1.35,"{3: 22.0, 2: 15.333333333333334, 1: 10.666666666666666}",7.13480489797796,0.6806893586467359,1.0298203821157588,0.09824904611230167
0.45,0,0.45,1.8,"{3: 20.666666666666668, 2: 18.333333333333332, 1: 9.0}",7.215251493881897,0.4820697567836297,1.0414318480658906,0.06958077596180151
0.45,0,0.9,0.0,"{3: 26.0, 2: 12.666666666666666, 1: 9.333333333333334}",7.020844716922337,0.13388295652878984,1.0133716468134184,0.019324340247949913
0.45,0,0.9,0.45,"{3: 21.333333333333332, 2: 18.0, 1: 8.666666666666666}",7.091812296416445,0.1667721071697586,1.0236149345945833,0.02407148024194531
0.45,0,0.9,0.9,"{3: 22.333333333333332, 2: 16.666666666666668, 1: 9.0}",7.095100849293232,0.3665655838282696,1.0240895963167473,0.05290918462472593
0.45,0,0.9,1.35,"{3: 21.666666666666668, 2: 17.0, 1: 9.333333333333334}",6.955859842004638,0.16962981770283492,1.0039918880566712,0.02448395522832969
0.45,0,0.9,1.8,"{3: 23.333333333333332, 2: 17.333333333333332, 1: 7.333333333333333}",6.9620586160350895,0.26449902513803203,1.0048866040204532,0.038177145840959124
0.45,0,1.35,0.0,"{3: 21.666666666666668, 2: 16.0, 1: 10.333333333333334}",7.206598234016234,0.6261422857407271,1.0401828575876886,0.09037585430585406
0.45,0,1.35,0.45,"{3: 18.666666666666668, 2: 20.0, 1: 9.333333333333334}",7.199855702753653,0.34616829599969917,1.039209657027821,0.04996508972008511
0.45,0,1.35,0.9,"{3: 21.0, 2: 19.0, 1: 8.0}",7.16596412211424,0.6974862978988592,1.0343178287264643,0.1006734754619955
0.45,0,1.35,1.35,"{3: 23.0, 2: 16.0, 1: 9.0}",7.022497286001918,0.2698926699280558,1.0136101746141557,0.03895565140881742
0.45,0,1.35,1.8,"{3: 20.333333333333332, 2: 16.666666666666668, 1: 11.0}",7.137057603309522,0.46372607096604956,1.0301455321231543,0.06693309297562405
0.45,0,1.8,0.0,"{2: 16.333333333333332, 3: 21.333333333333332, 1: 10.333333333333334}",7.145725252793363,0.379158376610865,1.0313965995638388,0.05472679770044606
0.45,0,1.8,0.45,"{3: 20.333333333333332, 2: 20.0, 1: 7.666666666666667}",8.0766652927266,0.8724173362128833,1.1657662202275527,0.1259225959770511
0.45,0,1.8,0.9,"{3: 21.333333333333332, 2: 17.333333333333332, 1: 9.333333333333334}",7.170116748327703,0.09247687688266046,1.0349172086920109,0.013347887440504939
0.45,0,1.8,1.35,"{3: 20.666666666666668, 2: 18.666666666666668, 1: 8.666666666666666}",7.243681640593725,0.3978340000267043,1.0455353862801846,0.057422391752050814
0.45,0,1.8,1.8,"{3: 21.666666666666668, 2: 18.0, 1: 8.333333333333334}",7.012639635614396,0.2539569595547349,1.0121873453379528,0.03665552974037631
0.9,0,0.0,0.0,"{3: 21.666666666666668, 2: 16.666666666666668, 1: 9.666666666666666}",6.973435136964507,0.2664579596343785,1.0065286633757131,0.038459893680656686
0.9,0,0.0,0.45,"{3: 22.0, 2: 18.0, 1: 8.0}",7.318109764236685,0.3924752727176596,1.0562781605853198,0.05664892608845318
0.9,0,0.0,0.9,"{3: 24.333333333333332, 2: 15.333333333333334, 1: 8.333333333333334}",6.736792026446044,0.2320701877506651,0.9723721724857871,0.03349644634218336
0.9,0,0.0,1.35,"{3: 23.0, 2: 15.333333333333334, 1: 9.666666666666666}",7.008369017972021,0.1385391860739941,1.0115709347765949,0.019996409093283065
0.9,0,0.0,1.8,"{3: 21.666666666666668, 2: 18.0, 1: 8.333333333333334}",6.9752915076114705,0.14372058330494436,1.0067966073988985,0.020744279364799945
0.9,0,0.45,0.0,"{3: 22.666666666666668, 2: 14.333333333333334, 1: 11.0}",6.952068936953714,0.3368550016543558,1.0034447180437656,0.04862083147075356
0.9,0,0.45,0.45,"{3: 21.666666666666668, 2: 16.666666666666668, 1: 9.666666666666666}",7.142620312283976,0.24630478430305447,1.0309484400041107,0.03555103338001529
0.9,0,0.45,0.9,"{3: 23.666666666666668, 2: 14.666666666666666, 1: 9.666666666666666}",6.907797859915036,0.20428573552364618,0.9970547384823668,0.029486106099044437
0.9,0,0.45,1.35,"{3: 22.333333333333332, 2: 18.0, 1: 7.666666666666667}",7.047523896043089,0.3022860269828023,1.0172224546251993,0.04363122976269584
0.9,0,0.45,1.8,"{3: 22.0, 2: 18.666666666666668, 1: 7.333333333333333}",6.9627857916416245,0.3961205289015254,1.0049915627784982,0.05717507349820815
0.9,0,0.9,0.0,"{3: 24.666666666666668, 2: 15.666666666666666, 1: 7.666666666666667}",6.740642051668826,0.3868878794610795,0.9729278757604769,0.055842455338264464
0.9,0,0.9,0.45,"{3: 24.0, 2: 16.666666666666668, 1: 7.333333333333333}",6.955981379528385,0.41233879169425297,1.0040094304871843,0.059515978095500556
0.9,0,0.9,0.9,"{3: 20.0, 2: 18.0, 1: 10.0}",7.697419211153584,0.5964771089215631,1.1110267634062299,0.08609405485032856
0.9,0,0.9,1.35,"{3: 20.0, 2: 18.666666666666668, 1: 9.333333333333334}",7.099458481798503,0.36744476334299075,1.0247185663917344,0.05303608325709855
0.9,0,0.9,1.8,"{3: 24.0, 2: 18.0, 1: 6.0}",7.1129855895324505,0.1985092202168594,1.0266710362146225,0.028652337932206617
0.9,0,1.35,0.0,"{3: 19.333333333333332, 2: 17.333333333333332, 1: 11.333333333333334}",7.582028079406293,0.28203865860262933,1.0943714881621311,0.04070877386652723
0.9,0,1.35,0.45,"{3: 23.666666666666668, 2: 16.0, 1: 8.333333333333334}",6.853061947841695,0.18068873934380475,0.9891542900898962,0.026080173074919954
0.9,0,1.35,0.9,"{3: 20.666666666666668, 2: 18.666666666666668, 1: 8.666666666666666}",6.965689219409203,0.1328815070004273,1.0054106364792945,0.01917979345925491
0.9,0,1.35,1.35,"{3: 20.0, 2: 20.0, 1: 8.0}",7.365262197131064,0.4567733947799018,1.0630840280414486,0.06592956060870885
0.9,0,1.35,1.8,"{2: 19.333333333333332, 3: 21.333333333333332, 1: 7.333333333333333}",7.158874455281062,0.1052514898558724,1.0332945234628141,0.015191744000224341
0.9,0,1.8,0.0,"{3: 22.0, 2: 17.333333333333332, 1: 8.666666666666666}",7.1014611532290575,0.3070479186768938,1.0250076271141166,0.044318549625554725
0.9,0,1.8,0.45,"{3: 22.666666666666668, 2: 15.333333333333334, 1: 10.0}",6.928958297260035,0.3034998291808572,1.000108984531693,0.04380642701914332
0.9,0,1.8,0.9,"{3: 24.333333333333332, 2: 16.666666666666668, 1: 7.0}",6.9630141932702125,0.41607375799890917,1.0050245297139357,0.060055074045852384
0.9,0,1.8,1.35,"{3: 20.0, 2: 18.0, 1: 10.0}",7.524740066529162,0.4030266116390233,1.0861026757481436,0.05817188068009323
0.9,0,1.8,1.8,"{3: 22.0, 2: 18.0, 1: 8.0}",7.084822190332674,0.3012310296460043,1.0226059996873007,0.04347895401359718
1.35,0,0.0,0.0,"{3: 21.333333333333332, 2: 19.666666666666668, 1: 7.0}",7.155919072378796,0.2158328140933992,1.0328679506842688,0.031152783329194654
1.35,0,0.0,0.45,"{3: 23.666666666666668, 2: 14.0, 1: 10.333333333333334}",7.21952009866331,0.4275313055423445,1.0420479680957937,0.06170882858546619
1.35,0,0.0,0.9,"{3: 23.0, 1: 8.333333333333334, 2: 16.666666666666668}",7.074742950584941,0.3887636597583082,1.0211511867419059,0.05611320090315088
1.35,0,0.0,1.35,"{2: 19.333333333333332, 3: 19.666666666666668, 1: 9.0}",7.28439528136929,0.45811076974616205,1.0514118941455497,0.06612259405790336
1.35,0,0.0,1.8,"{3: 23.333333333333332, 2: 15.666666666666666, 1: 9.0}",7.468980055018062,0.1430775908437249,1.0780544113341561,0.020651471397156937
1.35,0,0.45,0.0,"{3: 22.666666666666668, 2: 16.666666666666668, 1: 8.666666666666666}",7.049097330177864,0.293468602102602,1.0174495602805156,0.042358544105660145
1.35,0,0.45,0.45,"{3: 20.333333333333332, 2: 19.333333333333332, 1: 8.333333333333334}",7.116207285787041,0.2302728352941199,1.0271360480145812,0.03323702086102964
1.35,0,0.45,0.9,"{3: 22.0, 2: 16.0, 1: 10.0}",6.772363711472724,0.20509300123856303,0.9775065029672074,0.02960262486849817
1.35,0,0.45,1.35,"{3: 22.666666666666668, 2: 16.0, 1: 9.333333333333334}",7.1085449622592,0.13969411392497894,1.0260300868767267,0.020163108569698208
1.35,0,0.45,1.8,"{3: 20.333333333333332, 2: 18.0, 1: 9.666666666666666}",7.2600606800100165,0.0998978013804464,1.0478994969842,0.014419005629613086
1.35,0,0.9,0.0,"{3: 19.666666666666668, 2: 17.0, 1: 11.333333333333334}",7.430037692603139,0.26811123903451756,1.0724335654783719,0.03869852400733569
1.35,0,0.9,0.45,"{3: 22.0, 2: 18.666666666666668, 1: 7.333333333333333}",6.716156211230043,0.11792145088290087,0.9693936491183107,0.017020495352618518
1.35,0,0.9,0.9,"{3: 21.333333333333332, 2: 18.0, 1: 8.666666666666666}",7.258320405047146,0.5694805052189118,1.0476483099296308,0.08219743074659568
1.35,0,0.9,1.35,"{3: 19.0, 2: 21.333333333333332, 1: 7.666666666666667}",7.606939787656771,0.5455836429080352,1.097967183528228,0.0787482157746027
1.35,0,0.9,1.8,"{3: 23.0, 2: 18.0, 1: 7.0}",7.059755255164034,0.3140984248880229,1.0189878992454575,0.04533620254028435
1.35,0,1.35,0.0,"{3: 19.333333333333332, 2: 18.666666666666668, 1: 10.0}",7.234439430561211,0.14123140842729132,1.0442013881676397,0.020384997918381713
1.35,0,1.35,0.45,"{3: 21.666666666666668, 2: 16.666666666666668, 1: 9.666666666666666}",7.2698255684265725,0.5699462702286499,1.0493089372231765,0.08226465813503357
1.35,0,1.35,0.9,"{2: 20.666666666666668, 3: 19.333333333333332, 1: 8.0}",7.5063782773189045,0.33146590855714586,1.0834523797623072,0.047842982883162986
1.35,0,1.35,1.35,"{3: 23.0, 2: 16.0, 1: 9.0}",7.043072488497195,0.17805615925321744,1.0165799492889758,0.02570019286892897
1.35,0,1.35,1.8,"{3: 24.0, 2: 14.0, 1: 10.0}",6.718545007343002,0.11741416506653504,0.9697384421380247,0.01694727495195982
1.35,0,1.8,0.0,"{3: 19.666666666666668, 2: 19.333333333333332, 1: 9.0}",7.255876426868099,0.20861172568653152,1.0472955520647393,0.030110508995307844
1.35,0,1.8,0.45,"{2: 16.666666666666668, 3: 20.666666666666668, 1: 10.666666666666666}",7.257315532297675,0.188821799796332,1.0475032690415287,0.027254079235320455
1.35,0,1.8,0.9,"{3: 25.0, 2: 15.333333333333334, 1: 7.666666666666667}",6.890979666356011,0.45013622104605894,0.9946272413377203,0.06497156709823576
1.35,0,1.8,1.35,"{3: 21.666666666666668, 2: 18.0, 1: 8.333333333333334}",7.412569878452856,0.3439960174426135,1.0699123036779168,0.04965154831766302
1.35,0,1.8,1.8,"{3: 23.0, 1: 9.666666666666666, 2: 15.333333333333334}",7.08212686811608,0.10900367739712521,1.022216963435475,0.01573332562197233
1.8,0,0.0,0.0,"{3: 24.0, 2: 14.666666666666666, 1: 9.333333333333334}",7.02666904317827,0.2600341506264784,1.014212315896346,0.037532696715673226
1.8,0,0.0,0.45,"{2: 20.0, 3: 20.333333333333332, 1: 7.666666666666667}",7.030405031987198,0.11178784099477623,1.014751559432477,0.016135185022615274
1.8,0,0.0,0.9,"{3: 25.666666666666668, 2: 13.333333333333334, 1: 9.0}",6.6861560855373865,0.2605498882667517,0.9650635039572162,0.037607137032034006
1.8,0,0.0,1.35,"{3: 23.666666666666668, 2: 15.333333333333334, 1: 9.0}",7.157395458477088,0.4836629345989697,1.033081048662088,0.06981073137193991
1.8,0,0.0,1.8,"{3: 24.0, 2: 14.0, 1: 10.0}",7.077201248557135,0.37135454808617135,1.0215060114909045,0.05360041207558573
1.8,0,0.45,0.0,"{3: 18.0, 2: 21.333333333333332, 1: 8.666666666666666}",7.57216182981379,0.03011461070241376,1.0929474176976002,0.004346669648894822
1.8,0,0.45,0.45,"{3: 24.333333333333332, 2: 15.333333333333334, 1: 8.333333333333334}",6.916484386892439,0.29571315860040914,0.9983085306545484,0.04268251793021521
1.8,0,0.45,0.9,"{3: 19.0, 2: 20.0, 1: 9.0}",7.5469463274110025,0.27306002879539576,1.0893078734226,0.03941282028248711
1.8,0,0.45,1.35,"{3: 23.0, 2: 16.0, 1: 9.0}",7.1780263719576425,0.22168315677816192,1.0360588645249946,0.031997207560169445
1.8,0,0.45,1.8,"{3: 23.333333333333332, 2: 16.0, 1: 8.666666666666666}",7.157715296947018,0.24184507988686815,1.033127213368766,0.03490733049371747
1.8,0,0.9,0.0,"{3: 23.333333333333332, 2: 15.333333333333334, 1: 9.333333333333334}",7.033547559041712,0.28688813065931057,1.0152051441426917,0.04140873486586539
1.8,0,0.9,0.45,"{3: 22.666666666666668, 1: 8.0, 2: 17.333333333333332}",7.141390636647556,0.27762085587619023,1.030770951614185,0.04007111896819314
1.8,0,0.9,0.9,"{3: 19.666666666666668, 2: 20.0, 1: 8.333333333333334}",7.391566712253902,0.5145585228962954,1.066880757763217,0.0742701254269981
1.8,0,0.9,1.35,"{3: 20.333333333333332, 2: 18.0, 1: 9.666666666666666}",7.2741687472606005,0.10183073867996077,1.0499358210904177,0.014698001097163446
1.8,0,0.9,1.8,"{3: 23.0, 2: 17.333333333333332, 1: 7.666666666666667}",7.164953285554435,0.6129306642321279,1.0341719270364866,0.08846892099724879
1.8,0,1.35,0.0,"{3: 21.666666666666668, 2: 16.666666666666668, 1: 9.666666666666666}",7.027177784361967,0.34400342904082465,1.0142857463611852,0.04965261808971862
1.8,0,1.35,0.45,"{3: 17.666666666666668, 2: 20.0, 1: 10.333333333333334}",7.730346525697477,0.16576352536265043,1.1157794118851319,0.023925903997486883
1.8,0,1.35,0.9,"{3: 24.333333333333332, 2: 14.666666666666666, 1: 9.0}",6.8961793029953355,0.34548563862240844,0.9953777442410706,0.049866556614949306
1.8,0,1.35,1.35,"{3: 20.666666666666668, 2: 20.0, 1: 7.333333333333333}",7.474022735278062,0.4181671701320816,1.078782259535543,0.06035723206050533
1.8,0,1.35,1.8,"{3: 23.0, 2: 17.0, 1: 8.0}",6.920544436942538,0.2420970726795162,0.9988945484018853,0.03494370252038473
1.8,0,1.8,0.0,"{3: 21.333333333333332, 2: 17.333333333333332, 1: 9.333333333333334}",7.434936865052319,0.07840078479430165,1.0731407001114572,0.011316178551417047
1.8,0,1.8,0.45,"{3: 20.0, 2: 19.333333333333332, 1: 8.666666666666666}",7.384260428541977,0.3933195116999384,1.0658261865462528,0.0567707814893729
1.8,0,1.8,0.9,"{3: 20.666666666666668, 2: 18.333333333333332, 1: 9.0}",7.402700690576379,0.4797031147830971,1.068487809108625,0.06923918061278077
1.8,0,1.8,1.35,"{3: 24.0, 2: 15.333333333333334, 1: 8.666666666666666}",6.717964127304587,0.07909132665739063,0.9696545993263882,0.011415849684052272
1.8,0,1.8,1.8,"{2: 15.333333333333334, 3: 23.333333333333332, 1: 9.333333333333334}",6.880550442202062,0.2454071848725958,0.9931219124945398,0.03542147606181535
